order_id,order_date,category,subcategory,region,unit_price,quantity,discount,revenue,profit,customer_age,gender,customer_id
2860,22-11-2023,Clothing,Men,North,33.44,3,0.04,96.31,36.77,25,Female,1717
2861,22-05-2023,Home & Kitchen,Decor,West,632.25,3,0.15,1612.24,524.75,52,Female,2573
2862,10-11-2024,Electronics,Audio,East,116.39,2,0.13,202.52,38.07,31,Female,2658
2863,01-09-2024,Beauty,Fragrance,West,384.83,3,0.07,1073.68,284.06,52,Other,1854
2864,22-03-2024,Beauty,Haircare,West,796.89,2,0.06,1498.15,737.11,31,Female,2281
2865,05-03-2023,Clothing,Kids,East,258.34,1,0.07,240.26,54.81,36,Female,2705
2866,26-01-2023,Home & Kitchen,Decor,East,793.62,4,0.02,3110.99,898.66,32,Other,1238
2867,19-08-2023,Sports,Team Sports,West,187.86,1,0.16,157.8,69.07,35,Female,2624
2868,25-04-2023,Sports,Team Sports,North,711.09,1,0.03,689.76,291.34,36,Male,1370
2869,20-09-2024,Home & Kitchen,Decor,East,356.85,1,0.14,306.89,69.63,26,Female,2645
2870,31-05-2023,Sports,Fitness,North,605.39,2,0.04,1162.35,473.51,26,Female,2410
2871,26-07-2023,Home & Kitchen,Decor,North,664.39,2,0.09,1209.19,231.94,49,Other,1996
2872,13-12-2024,Sports,Fitness,South,259,2,0.07,481.74,183.23,27,Female,1827
2873,20-08-2024,Electronics,Accessories,North,272.94,1,0.1,245.65,77.15,36,Male,1136
2874,09-06-2023,Beauty,Fragrance,North,595.95,2,0.08,1096.55,228.13,51,Female,1606
2875,07-10-2023,Electronics,Accessories,South,242.7,3,0.06,684.41,187.28,22,Female,2455
2876,12-01-2024,Beauty,Haircare,South,507.31,2,0.08,933.45,232.35,28,Female,1669
2877,29-04-2024,Clothing,Women,South,654.48,1,0.12,575.94,252.53,35,Female,2854
2878,14-11-2024,Beauty,Haircare,East,428.72,3,0.07,1196.13,285.59,18,Male,2997
2879,27-09-2024,Home & Kitchen,Appliances,West,480.85,4,0.05,1827.23,392.76,33,Male,2404
2880,14-12-2024,Sports,Fitness,North,352.92,2,0.13,614.08,226.66,36,Female,2940
2881,30-01-2023,Electronics,Accessories,South,337.91,3,0.01,1003.59,404.66,18,Male,1463
2882,22-06-2023,Beauty,Fragrance,West,795.97,3,0.16,2005.84,653.9,27,Female,2350
2883,15-02-2024,Home & Kitchen,Appliances,West,157.44,3,0.03,458.15,102.48,44,Female,2128
2884,05-02-2023,Sports,Team Sports,East,335.87,3,0.07,937.08,202.41,46,Male,2618
2885,17-09-2023,Home & Kitchen,Decor,North,510.22,3,0.13,1331.67,256.07,18,Female,2077
2886,23-04-2023,Beauty,Haircare,East,216.27,3,0.12,570.95,185.04,39,Female,2332
2887,12-11-2024,Clothing,Men,East,188.53,3,0.02,554.28,239.89,37,Female,2608
2888,16-02-2023,Clothing,Kids,South,581.29,5,0.08,2673.93,688.4,27,Female,1811
2889,19-04-2023,Home & Kitchen,Furniture,East,494.08,1,0.09,449.61,138.22,34,Female,2304
2890,23-05-2023,Sports,Outdoor,North,105.07,1,0.1,94.56,17.29,38,Female,1396
2891,19-04-2023,Beauty,Fragrance,South,22.61,3,0.15,57.66,20.27,21,Male,2874
2892,20-02-2024,Beauty,Skincare,North,22.82,2,0.15,38.79,16.87,38,Female,2118
2893,23-09-2023,Sports,Fitness,East,192.26,3,0.12,507.57,188.53,37,Male,2745
2894,28-10-2024,Clothing,Kids,Central,100.44,3,0.08,277.21,77.4,29,Female,2616
2895,10-07-2023,Sports,Fitness,South,68.79,4,0.04,264.15,51.42,48,Female,2908
2896,28-01-2024,Clothing,Men,West,665.56,2,0.03,1291.19,466.25,24,Other,1843
2897,26-04-2024,Clothing,Men,South,346.74,1,0.01,343.27,132.16,27,Female,1916
2898,01-04-2024,Clothing,Women,North,763.92,2,0.13,1329.22,236.7,47,Male,1435
2899,04-08-2024,Sports,Outdoor,East,553.18,3,0.04,1593.16,462.32,22,Male,1699
2900,28-05-2023,Electronics,Accessories,East,430.07,2,0.08,791.33,187.87,35,Female,2103
2901,06-01-2024,Sports,Outdoor,North,95.07,2,0.05,180.63,41.91,44,Female,2231
2902,07-08-2024,Sports,Fitness,West,376.15,4,0.2,1203.68,451.73,27,Female,1751
2903,22-09-2024,Home & Kitchen,Decor,Central,504.49,2,0.03,978.71,484.52,32,Male,1820
2904,26-03-2024,Home & Kitchen,Furniture,North,143.84,4,0.07,535.08,130.57,29,Female,1987
2905,20-04-2024,Sports,Team Sports,West,463.15,1,0.15,393.68,75.25,42,Male,2241
2906,22-09-2024,Home & Kitchen,Furniture,North,548.93,1,0.24,417.19,143.58,43,Female,1309
2907,01-04-2024,Beauty,Fragrance,North,467.89,4,0.11,1665.69,832.18,37,Other,1562
2908,23-11-2024,Home & Kitchen,Furniture,West,97.78,3,0.12,258.14,66.79,27,Male,2451
2909,04-04-2023,Electronics,Audio,West,128.15,1,0.09,116.62,48.63,37,Male,2451
2910,11-09-2023,Sports,Team Sports,East,239.67,3,0.03,697.44,119.04,35,Male,1802
2911,23-03-2023,Home & Kitchen,Furniture,South,528.73,2,0.1,951.71,278.6,18,Male,1692
2912,08-03-2023,Beauty,Haircare,South,494,3,0.14,1274.52,461.24,38,Female,1696
2913,11-12-2023,Sports,Fitness,East,665.52,2,0.13,1158,176.16,29,Female,2650
2914,14-06-2023,Beauty,Haircare,East,387.97,4,0.12,1365.65,670.49,32,Female,2656
2915,25-10-2023,Sports,Outdoor,Central,154.42,3,0.23,356.71,81.36,44,Male,2460
2916,16-11-2023,Clothing,Kids,West,665.84,1,0.07,619.23,114.07,29,Male,1861
2917,29-03-2024,Sports,Fitness,Central,424.91,3,0.1,1147.26,413.44,37,Female,2464
2918,21-11-2024,Electronics,Audio,East,535.07,3,0.12,1412.58,411.82,55,Female,1528
2919,12-09-2024,Beauty,Fragrance,West,262.98,1,0.16,220.9,48.96,46,Male,2185
2920,04-10-2023,Home & Kitchen,Appliances,Central,663.64,3,0.09,1811.74,324.64,51,Female,2868
2921,26-08-2023,Clothing,Women,East,619.83,1,0.21,489.67,156.94,50,Female,2022
2922,16-07-2024,Electronics,Mobiles,South,202.59,2,0.1,364.66,60.52,21,Female,2419
2923,01-04-2023,Sports,Outdoor,West,319.78,3,0.05,911.37,232.11,44,Female,1163
2924,30-01-2024,Home & Kitchen,Appliances,North,655.56,4,0.04,2517.35,1160.86,30,Female,2588
2925,05-11-2023,Home & Kitchen,Decor,West,635.82,2,0.04,1220.77,447.61,43,Male,1756
2926,14-05-2023,Clothing,Men,West,393.33,4,0.08,1447.45,554.49,42,Male,2545
2927,26-03-2024,Sports,Team Sports,Central,166.2,1,0.01,164.54,52.43,61,Female,1440
2928,23-08-2023,Clothing,Kids,South,54.69,1,0.07,50.86,13.91,30,Female,1719
2929,16-05-2023,Beauty,Skincare,East,561.24,1,0.08,516.34,82.32,20,Male,1047
2930,21-04-2024,Sports,Team Sports,East,746.61,1,0.02,731.68,325.59,34,Male,2234
2931,08-05-2023,Home & Kitchen,Decor,North,368.37,1,0.18,302.06,136.33,40,Female,1146
2932,06-05-2024,Sports,Outdoor,South,574.68,3,0.06,1620.6,633.75,33,Male,2520
2933,29-04-2023,Beauty,Fragrance,West,253.88,1,0.05,241.19,60.29,26,Female,1330
2934,14-11-2023,Home & Kitchen,Furniture,North,700.04,2,0.07,1302.07,268.39,33,Male,2478
2935,12-08-2024,Home & Kitchen,Appliances,Central,46.78,2,0.09,85.14,40.21,35,Male,1433
2936,16-06-2023,Electronics,Audio,South,753.44,2,0.1,1356.19,210.74,45,Other,2558
2937,14-07-2024,Sports,Outdoor,South,643.71,2,0.1,1158.68,454.11,18,Male,2640
2938,10-06-2024,Beauty,Fragrance,West,347.98,3,0.06,981.3,440.1,42,Male,1347
2939,20-10-2024,Beauty,Skincare,North,295.71,1,0.06,277.97,77.82,18,Male,1121
2940,04-05-2023,Electronics,Laptops,North,22,5,0.03,106.7,51.17,31,Male,2765
2941,06-06-2024,Electronics,Laptops,North,516.79,2,0.07,961.23,177.17,28,Male,1045
2942,14-11-2024,Beauty,Fragrance,South,368.98,1,0.11,328.39,81.71,43,Female,2127
2943,11-07-2024,Beauty,Skincare,Central,379.99,3,0.18,934.78,153.75,22,Male,2019
2944,18-05-2023,Beauty,Skincare,South,717.97,1,0.05,682.07,303.47,35,Male,1638
2945,23-08-2024,Clothing,Women,South,339.13,2,0.23,522.26,128.24,18,Female,1556
2946,20-03-2023,Beauty,Skincare,West,462.33,2,0.05,878.43,237.57,18,Male,2402
2947,05-03-2024,Clothing,Men,North,155.54,4,0.09,566.17,248.68,30,Female,2302
2948,30-12-2023,Sports,Outdoor,South,577.79,4,0.09,2103.16,1029.86,25,Female,2022
2949,23-01-2024,Electronics,Audio,North,388.63,3,0.16,979.35,387.25,24,Female,1594
2950,15-01-2024,Home & Kitchen,Appliances,West,433.46,1,0.12,381.44,119.29,48,Female,1146
2951,23-01-2023,Home & Kitchen,Decor,South,303.89,3,0.03,884.32,146.4,34,Female,2831
2952,06-01-2024,Home & Kitchen,Decor,East,325.06,1,0.07,302.31,148.92,38,Female,1434
2953,14-11-2024,Electronics,Laptops,North,397.83,3,0.14,1026.4,248.72,46,Female,1815
2954,15-11-2023,Clothing,Kids,East,171.65,3,0.06,484.05,169.15,41,Female,1595
2955,22-07-2023,Beauty,Haircare,South,413.41,1,0.04,396.87,192.07,31,Female,1493
2956,27-12-2024,Clothing,Men,East,470.04,3,0.11,1255.01,593.78,48,Male,1883
2957,14-03-2023,Clothing,Women,West,474.41,3,0.07,1323.6,625.24,33,Male,2861
2958,21-12-2023,Electronics,Accessories,North,458.34,2,0.16,770.01,157.97,40,Other,1413
2959,10-01-2024,Sports,Fitness,East,713.48,1,0.16,599.32,237,47,Male,1139
2960,15-12-2023,Beauty,Fragrance,Central,406.33,3,0.1,1097.09,310.65,30,Male,2938
2961,03-11-2024,Clothing,Women,East,429.56,2,0.03,833.35,172.37,31,Male,2232
2962,04-11-2023,Home & Kitchen,Decor,North,571.51,4,0.01,2263.18,748.06,36,Other,2021
2963,11-12-2024,Electronics,Accessories,Central,392.56,1,0.06,369.01,63.74,52,Female,2795
2964,18-02-2023,Electronics,Mobiles,West,403.61,2,0.04,774.93,178.68,19,Female,1944
2965,19-06-2024,Sports,Team Sports,South,745.46,1,0.05,708.19,210.21,18,Male,1866
2966,08-03-2024,Home & Kitchen,Decor,East,37.68,4,0.05,143.18,32.65,18,Female,2943
2967,25-06-2023,Home & Kitchen,Appliances,East,705.76,2,0.05,1340.94,561.94,38,Male,2025
2968,16-06-2023,Sports,Outdoor,North,768.57,1,0.1,691.71,107.98,26,Male,2668
2969,09-06-2024,Electronics,Laptops,North,795.26,1,0.03,771.4,363.96,26,Female,2961
2970,10-04-2024,Home & Kitchen,Decor,East,58.34,3,0.01,173.27,43.54,20,Male,2969
2971,22-03-2024,Electronics,Laptops,North,252.72,3,0.04,727.83,287.43,45,Male,1203
2972,07-02-2023,Clothing,Kids,Central,379.02,2,0.03,735.3,332.21,26,Female,2881
2973,12-03-2024,Beauty,Haircare,South,641.31,2,0.04,1231.32,432.71,18,Female,1237
2974,17-12-2024,Beauty,Haircare,South,464.09,1,0.07,431.6,80.57,37,Male,2414
2975,13-01-2023,Electronics,Mobiles,South,425.82,5,0.08,1958.77,576.67,18,Female,2680
2976,09-12-2023,Sports,Outdoor,Central,395.75,3,0.06,1116.01,513.95,41,Male,1184
2977,27-12-2023,Beauty,Fragrance,South,142.2,2,0.04,273.02,53.26,30,Male,1753
2978,16-10-2024,Beauty,Skincare,East,90.66,2,0.02,177.69,43.65,43,Male,2053
2979,26-07-2023,Beauty,Skincare,North,376.55,1,0.16,316.3,141.01,42,Male,1709
2980,14-12-2023,Electronics,Mobiles,West,104.61,3,0.04,301.28,138.89,53,Male,1876
2981,07-06-2024,Electronics,Audio,North,111.91,2,0.14,192.49,35.91,51,Male,2389
2982,14-02-2023,Electronics,Laptops,West,195.34,2,0.07,363.33,127.19,40,Female,2857
2983,07-08-2024,Sports,Fitness,West,543.66,4,0.05,2065.91,681.07,38,Female,1071
2984,23-08-2024,Sports,Fitness,Central,574.63,3,0.05,1637.7,556.09,31,Male,2182
2985,09-06-2024,Beauty,Haircare,Central,495.93,3,0.05,1413.4,640.05,36,Male,1062
2986,18-04-2024,Sports,Outdoor,East,361.15,2,0.07,671.74,253.3,18,Male,2658
2987,29-06-2024,Clothing,Women,Central,23.33,4,0.03,90.52,23.09,35,Male,1854
2988,24-07-2024,Electronics,Laptops,South,173.61,2,0.04,333.33,116.03,,Male,2279
2989,21-10-2024,Sports,Fitness,East,489.44,2,0.09,890.78,134.45,23,Female,1763
2990,09-11-2023,Home & Kitchen,Furniture,North,243.61,2,0.25,365.42,93.89,43,Female,2206
2991,29-11-2023,Clothing,Men,South,551.45,4,0.1,1985.22,798.32,41,Male,1129
2992,10-04-2024,Home & Kitchen,Decor,East,516.02,2,0.02,1011.4,385.68,18,Male,1813
2993,21-05-2023,Electronics,Laptops,South,432.54,2,0.1,778.57,168.3,32,Female,1856
2994,17-09-2024,Beauty,Haircare,Central,496.55,3,0.03,1444.96,655.18,20,Male,2456
2995,16-07-2024,Beauty,Skincare,East,450.44,4,0.03,1747.71,425.8,29,Female,1203
2996,05-04-2024,Sports,Fitness,South,356.24,2,0.12,626.98,224.33,56,Female,2897
2997,09-08-2023,Clothing,Kids,East,280.22,3,0.15,714.56,351.23,20,Female,2956
2998,11-09-2023,Electronics,Accessories,South,178.53,2,0.09,324.92,144.57,24,Female,1067
2999,14-11-2023,Sports,Team Sports,North,37.3,3,0.06,105.19,38.54,25,Male,2338
3000,28-04-2024,Clothing,Women,West,136.42,3,0.01,405.17,119.32,40,Female,1388
3001,21-07-2024,Electronics,Laptops,East,783.8,1,0.05,744.61,126.84,42,Female,1722
3002,05-05-2024,Home & Kitchen,Decor,East,640.93,3,0.06,1807.42,366,22,Male,2952
3003,09-11-2024,Electronics,Audio,East,765.62,1,0.09,696.71,266.15,35,Male,1655
3004,02-12-2024,Home & Kitchen,Appliances,South,339.58,3,0.15,865.93,173.83,38,Male,2364
3005,29-05-2024,Sports,Fitness,Central,288.98,1,0.16,242.74,39.76,31,Male,1851
3006,28-09-2023,Beauty,Haircare,South,687.84,4,0.14,2366.17,595.94,38,Female,1492
3007,13-03-2024,Beauty,Fragrance,Central,262.82,2,0.15,446.79,219.73,34,Male,2488
3008,07-11-2023,Home & Kitchen,Appliances,West,635.79,1,0.08,584.93,107.93,18,Female,1583
3009,04-04-2024,Beauty,Fragrance,North,796.78,1,0.05,756.94,135.97,38,Female,2735
3010,15-08-2024,Sports,Team Sports,Central,227.97,1,0.04,218.85,79.58,37,Male,2674
3011,27-09-2023,Clothing,Kids,East,188.25,3,0.02,553.46,87.32,43,Male,1006
3012,05-01-2024,Sports,Fitness,West,751.04,1,0.02,736.02,360.28,30,Male,1521
3013,03-02-2023,Electronics,Audio,North,100.53,2,0.08,184.98,60.89,21,Female,1267
3014,21-06-2024,Sports,Fitness,West,687.95,1,0.02,674.19,264.08,28,Male,1070
3015,24-12-2023,Beauty,Haircare,South,730.11,4,0.07,2716.01,961.76,65,Male,2930
3016,02-12-2023,Clothing,Men,South,142.9,1,0.07,132.9,31.14,38,Female,1619
3017,24-01-2024,Clothing,Men,West,166.45,4,0.07,619.19,102.2,21,Male,2947
3018,07-06-2023,Electronics,Mobiles,Central,649.32,4,0.04,2493.39,734.07,36,Male,1660
3019,12-03-2024,Sports,Fitness,North,417.02,2,0.08,767.32,321.29,31,Female,2436
3020,27-06-2024,Sports,Outdoor,North,188.7,4,0.07,701.96,308.56,20,Female,2894
3021,13-09-2023,Beauty,Haircare,South,600.9,2,0.07,1117.67,488.86,38,Male,2278
3022,06-04-2023,Sports,Fitness,North,446.41,1,0.05,424.09,81.49,26,Female,1960
3023,10-10-2023,Sports,Outdoor,West,205.07,2,0.03,397.84,134.49,24,Male,1562
3024,25-05-2023,Home & Kitchen,Decor,East,579.5,3,0.17,1442.96,386.73,32,Male,2419
3025,30-09-2023,Home & Kitchen,Appliances,South,54.54,2,0.04,104.72,52,33,Female,2293
3026,02-04-2024,Beauty,Fragrance,Central,780.19,3,0.11,2083.11,987.52,36,Female,2974
3027,24-03-2023,Electronics,Mobiles,West,716.79,1,0.04,688.12,129.47,23,Female,1901
3028,29-06-2024,Electronics,Accessories,West,286.58,2,0.02,561.7,123.78,41,Male,2916
3029,13-06-2023,Home & Kitchen,Decor,South,753.94,2,0.14,1296.78,314.15,29,Male,2640
3030,15-10-2024,Clothing,Kids,East,40.64,1,0.02,39.83,12.95,42,Female,2734
3031,18-06-2024,Clothing,Men,North,606.38,1,0.09,551.81,154.67,26,Female,1886
3032,18-07-2023,Clothing,Kids,Central,753.34,2,0.13,1310.81,634.23,48,Female,1767
3033,16-02-2024,Beauty,Haircare,South,525.39,2,0.07,977.23,183.31,31,Female,1918
3034,22-03-2023,Sports,Fitness,North,128.49,1,0.12,113.07,34.28,31,Female,1716
3035,14-03-2023,Electronics,Mobiles,South,361.16,2,0.1,650.09,210.65,41,Male,2907
3036,28-11-2024,Beauty,Haircare,North,485.69,3,0.06,1369.65,343.07,39,Male,2115
3037,08-08-2024,Home & Kitchen,Decor,South,84.31,3,0.08,232.7,86.62,32,Female,1132
3038,23-04-2023,Home & Kitchen,Appliances,West,577.53,2,0.06,1085.76,252.61,28,Female,2041
3039,26-07-2023,Clothing,Women,North,249.95,2,0.14,429.91,95.89,34,Male,1485
3040,25-05-2023,Electronics,Audio,North,300.89,2,0.08,553.64,151.65,40,Female,1253
3041,16-10-2023,Sports,Fitness,West,245.16,2,0.06,460.9,160.86,18,Female,2498
3042,01-08-2023,Sports,Outdoor,North,189.8,1,0.16,159.43,29.43,23,Female,1667
3043,28-08-2023,Beauty,Haircare,South,325.93,2,0.07,606.23,128.16,54,Female,1652
3044,22-01-2024,Beauty,Skincare,North,89.57,1,0.05,85.09,35.81,35,Female,1187
3045,19-05-2023,Beauty,Haircare,North,57.46,4,0.04,220.65,99.93,51,Female,1233
3046,06-10-2024,Electronics,Audio,Central,14.92,3,0.04,42.97,11.57,23,Male,2295
3047,15-06-2024,Electronics,Audio,Central,130.79,3,0.12,345.29,93.72,30,Male,2229
3048,09-07-2024,Sports,Outdoor,West,655.47,4,0.07,2438.35,773.15,31,Female,2312
3049,04-05-2023,Electronics,Accessories,West,511.94,2,0.02,1003.4,398.13,34,Female,1127
3050,31-05-2024,Beauty,Haircare,West,314.06,4,0.07,1168.3,231.44,29,Female,2752
3051,02-09-2024,Sports,Team Sports,South,128.37,5,0.18,526.32,134.56,49,Male,1688
3052,08-05-2023,Sports,Team Sports,North,18.69,2,0.1,33.64,7.24,34,Female,2165
3053,02-07-2024,Home & Kitchen,Furniture,North,504.07,4,0.05,1915.47,889.21,34,Male,1627
3054,19-09-2023,Home & Kitchen,Decor,East,743.86,4,0.01,2945.69,1311.59,18,Female,1299
3055,28-07-2024,Sports,Team Sports,West,121.93,1,0.05,115.83,31.88,39,Female,2703
3056,16-12-2023,Beauty,Fragrance,North,303.24,1,0.07,282.01,103.21,30,Female,2796
3057,08-08-2024,Sports,Team Sports,West,96.46,1,0.04,92.6,28.03,26,Female,2358
3058,18-04-2023,Home & Kitchen,Appliances,North,182.89,3,0.12,482.83,92.71,45,Male,2124
3059,12-10-2023,Clothing,Women,Central,773.14,1,0.1,695.83,233.98,34,Male,1314
3060,19-07-2023,Clothing,Men,North,668.76,1,0.12,588.51,251.13,33,Male,2291
3061,01-07-2023,Electronics,Audio,Central,411.93,2,0.05,782.67,262.15,18,Female,1028
3062,14-08-2023,Beauty,Fragrance,South,340.22,1,0.09,309.6,106.27,31,Female,2235
3063,07-10-2023,Electronics,Accessories,Central,420.63,2,0.02,824.43,143.71,45,Female,2896
3064,03-04-2023,Electronics,Mobiles,South,450.62,3,0.01,1338.34,580.08,31,Female,1884
3065,31-05-2024,Clothing,Women,South,94.33,1,0.1,84.9,21.22,18,Male,1073
3066,06-02-2024,Sports,Outdoor,North,493.57,3,0.06,1391.87,297.86,36,Female,1999
3067,28-08-2024,Clothing,Men,West,455.93,2,0.05,866.27,202.95,51,Male,2839
3068,29-05-2024,Sports,Outdoor,South,321.32,1,0.06,302.04,137.21,28,Male,1551
3069,19-04-2023,Electronics,Mobiles,North,610.93,3,0.06,1722.82,525.18,60,Male,2582
3070,21-02-2023,Home & Kitchen,Decor,Central,44.16,3,0.11,117.91,23.57,30,Male,1827
3071,05-11-2023,Clothing,Women,North,79.01,2,0.13,137.48,24.48,36,Male,1888
3072,18-12-2023,Electronics,Audio,South,188.7,3,0.06,532.13,195,52,Male,1913
3073,25-06-2023,Sports,Outdoor,North,20.91,1,0.1,18.82,5.06,36,Male,2172
3074,25-07-2024,Beauty,Haircare,South,779.06,3,0.08,2150.21,896.91,37,Female,1308
3075,29-02-2024,Clothing,Kids,West,641.67,1,0.06,603.17,155.07,38,Male,2194
3076,30-06-2024,Electronics,Laptops,Central,768.52,2,0.01,1521.67,495.02,44,Male,1508
3077,21-03-2023,Clothing,Men,South,337.62,3,0.06,952.09,153.33,56,Male,1385
3078,18-08-2024,Clothing,Women,South,241.43,3,0.03,702.56,260.04,36,Female,1090
3079,31-05-2023,Electronics,Laptops,West,474.07,2,0.09,862.81,227.06,27,Female,1395
3080,24-11-2023,Home & Kitchen,Appliances,North,334.62,3,0.03,973.74,303.88,43,Female,2837
3081,17-11-2023,Electronics,Accessories,West,211.24,2,0.06,397.13,61.22,53,Male,2066
3082,22-08-2024,Electronics,Accessories,South,483.04,2,0.14,830.83,212.15,29,Female,1238
3083,22-07-2023,Home & Kitchen,Decor,North,215.62,4,0.12,758.98,330.68,24,Other,2264
3084,25-06-2023,Sports,Outdoor,North,207.83,3,0.12,548.67,238.02,25,Female,2625
3085,05-09-2023,Clothing,Kids,North,437.33,3,0.09,1193.91,571.15,38,Male,1431
3086,21-09-2023,Beauty,Skincare,South,580.28,1,0.13,504.84,170.84,40,Male,2302
3087,13-05-2023,Electronics,Accessories,Central,393.21,2,0.08,723.51,303.72,39,Female,2700
3088,09-05-2023,Clothing,Kids,East,521.55,1,0.02,511.12,246.78,37,Male,2337
3089,18-06-2023,Electronics,Audio,East,683.4,2,0.09,1243.79,372.18,35,Female,2934
3090,08-12-2023,Home & Kitchen,Furniture,South,37.91,1,0.08,34.88,10.23,36,Male,1139
3091,08-09-2023,Sports,Fitness,West,267.08,1,0.08,245.71,100.15,35,Male,1911
3092,14-10-2023,Electronics,Audio,East,232.72,1,0.09,211.78,55.77,27,Female,2088
3093,08-06-2024,Beauty,Fragrance,East,204.11,1,0.06,191.86,35.6,30,Male,1683
3094,25-06-2023,Clothing,Men,Central,713.21,4,0.12,2510.5,806.67,34,Male,1347
3095,26-10-2024,Beauty,Skincare,East,544.53,2,0.12,958.37,327.88,47,Female,2592
3096,02-07-2024,Clothing,Men,South,278.63,1,0.15,236.84,79.8,30,Male,1289
3097,08-05-2023,Electronics,Accessories,North,283.81,2,0.05,539.24,264.29,65,Male,2932
3098,18-08-2023,Clothing,Women,North,118.53,2,0.09,215.72,64.67,47,Male,1803
3099,14-05-2023,Electronics,Audio,North,572.09,3,0.09,1561.81,554.63,60,Male,1625
3100,19-07-2023,Clothing,Women,North,265.34,2,0.07,493.53,140.6,50,Male,2344
3101,24-09-2023,Home & Kitchen,Decor,South,471.99,4,0.04,1812.44,612.34,23,Female,1592
3102,06-04-2023,Sports,Outdoor,West,378.57,1,0.07,352.07,104.03,20,Male,1834
3103,11-01-2023,Electronics,Audio,East,542.9,2,0.05,1031.51,238.14,30,Male,2437
3104,17-11-2023,Clothing,Men,Central,784.75,3,0.06,2213,561.21,30,Female,2580
3105,26-05-2024,Clothing,Women,East,56.46,1,0.04,54.2,24.28,45,Female,2778
3106,10-08-2023,Sports,Outdoor,North,443.18,3,0.04,1276.36,566.12,60,Male,1464
3107,20-09-2024,Sports,Team Sports,North,194.53,3,0.08,536.9,141.14,20,Female,2860
3108,27-09-2023,Home & Kitchen,Appliances,North,778.19,2,0.08,1431.87,356.41,42,Male,2974
3109,19-10-2024,Clothing,Kids,North,599.06,3,0.08,1653.41,666.49,43,Male,2722
3110,22-06-2023,Clothing,Kids,North,195.57,2,0.07,363.76,148.63,18,Female,1540
3111,29-01-2024,Beauty,Fragrance,North,396.11,3,0.11,1057.61,522.48,34,Female,2953
3112,11-07-2024,Clothing,Kids,West,322.79,1,0.06,303.42,122.11,39,Other,1815
3113,13-02-2023,Sports,Fitness,South,391.05,2,0.09,711.71,328.85,41,Male,1664
3114,09-11-2024,Clothing,Women,East,141.23,3,0.01,419.45,161.52,40,Male,2547
3115,24-09-2023,Clothing,Women,West,411.08,5,0.14,1767.64,841.91,30,Female,1346
3116,30-12-2023,Clothing,Men,West,59.47,4,0.07,221.23,100,34,Male,2337
3117,03-04-2024,Beauty,Fragrance,North,449.74,1,0.03,436.25,142.42,19,Female,1507
3118,14-04-2024,Home & Kitchen,Furniture,East,419.12,3,0.02,1232.21,340.26,18,Male,1329
3119,18-01-2023,Beauty,Fragrance,North,794.62,1,0.03,770.78,376.17,24,Female,1164
3120,25-09-2024,Beauty,Skincare,East,235.07,3,0.11,627.64,121.46,35,Female,1173
3121,31-03-2024,Home & Kitchen,Decor,Central,356.46,1,0.21,281.6,42.8,21,Female,2469
